31.12.1995 0:00:00 ; BYR ; 11,5
20.01.1996 0:00:00 ; BYR ; 11,5
17.03.1996 0:00:00 ; BYR ; 12
24.03.1996 0:00:00 ; BYR ; 12
02.04.1996 0:00:00 ; BYR ; 12,5
26.04.1996 0:00:00 ; BYR ; 13
02.05.1996 0:00:00 ; BYR ; 13,05
09.05.1996 0:00:00 ; BYR ; 13,05
14.05.1996 0:00:00 ; BYR ; 13,1
16.06.1996 0:00:00 ; BYR ; 15
18.06.1996 0:00:00 ; BYR ; 15
27.07.1996 0:00:00 ; BYR ; 15,2
10.08.1996 0:00:00 ; BYR ; 15,5
16.10.1996 0:00:00 ; BYR ; 19
17.10.1996 0:00:00 ; BYR ; 19
22.10.1996 0:00:00 ; BYR ; 20
13.11.1996 0:00:00 ; BYR ; 21,5
15.11.1996 0:00:00 ; BYR ; 21,5
09.01.1997 0:00:00 ; BYR ; 24
13.01.1997 0:00:00 ; BYR ; 24
01.02.1997 0:00:00 ; BYR ; 24
25.02.1997 0:00:00 ; BYR ; 24
22.03.1997 0:00:00 ; BYR ; 24,5
04.04.1997 0:00:00 ; BYR ; 25
08.05.1997 0:00:00 ; BYR ; 26,5
17.05.1997 0:00:00 ; BYR ; 27
24.06.1997 0:00:00 ; BYR ; 27
04.07.1997 0:00:00 ; BYR ; 27
02.08.1997 0:00:00 ; BYR ; 29
09.08.1997 0:00:00 ; BYR ; 29
16.08.1997 0:00:00 ; BYR ; 29,5
18.09.1997 0:00:00 ; BYR ; 32
22.10.1997 0:00:00 ; BYR ; 35
31.10.1997 0:00:00 ; BYR ; 35
09.11.1997 0:00:00 ; BYR ; 35
29.11.1997 0:00:00 ; BYR ; 37
24.12.1997 0:00:00 ; BYR ; 37,5
13.01.1998 0:00:00 ; BYR ; 40
17.01.1998 0:00:00 ; BYR ; 41
27.01.1998 0:00:00 ; BYR ; 43
31.01.1998 0:00:00 ; BYR ; 43
04.02.1998 0:00:00 ; BYR ; 43,5
13.02.1998 0:00:00 ; BYR ; 44
17.02.1998 0:00:00 ; BYR ; 44
01.03.1998 0:00:00 ; BYR ; 44
19.03.1998 0:00:00 ; BYR ; 46
02.04.1998 0:00:00 ; BYR ; 47
07.04.1998 0:00:00 ; BYR ; 47
19.04.1998 0:00:00 ; BYR ; 49
23.04.1998 0:00:00 ; BYR ; 50
09.05.1998 0:00:00 ; BYR ; 52
14.05.1998 0:00:00 ; BYR ; 54
20.05.1998 0:00:00 ; BYR ; 55
28.06.1998 0:00:00 ; BYR ; 58,5
18.07.1998 0:00:00 ; BYR ; 60
07.08.1998 0:00:00 ; BYR ; 64
13.08.1998 0:00:00 ; BYR ; 66
20.08.1998 0:00:00 ; BYR ; 70
21.08.1998 0:00:00 ; BYR ; 71
25.08.1998 0:00:00 ; BYR ; 75
29.08.1998 0:00:00 ; BYR ; 79
03.09.1998 0:00:00 ; BYR ; 85
19.09.1998 0:00:00 ; BYR ; 100
02.10.1998 0:00:00 ; BYR ; 110
07.10.1998 0:00:00 ; BYR ; 110
31.10.1998 0:00:00 ; BYR ; 170
01.11.1998 0:00:00 ; BYR ; 170
03.12.1998 0:00:00 ; BYR ; 240
25.12.1998 0:00:00 ; BYR ; 240
08.01.1999 0:00:00 ; BYR ; 265
19.01.1999 0:00:00 ; BYR ; 300
30.01.1999 0:00:00 ; BYR ; 310
20.02.1999 0:00:00 ; BYR ; 285
27.02.1999 0:00:00 ; BYR ; 305
02.03.1999 0:00:00 ; BYR ; 310
13.03.1999 0:00:00 ; BYR ; 310
04.04.1999 0:00:00 ; BYR ; 335
10.04.1999 0:00:00 ; BYR ; 350
13.04.1999 0:00:00 ; BYR ; 360
20.04.1999 0:00:00 ; BYR ; 380
09.05.1999 0:00:00 ; BYR ; 430
13.05.1999 0:00:00 ; BYR ; 430
20.05.1999 0:00:00 ; BYR ; 430
23.05.1999 0:00:00 ; BYR ; 430
28.05.1999 0:00:00 ; BYR ; 430
31.05.1999 0:00:00 ; BYR ; 430
22.06.1999 0:00:00 ; BYR ; 430
24.06.1999 0:00:00 ; BYR ; 430
26.06.1999 0:00:00 ; BYR ; 430
15.07.1999 0:00:00 ; BYR ; 430
22.07.1999 0:00:00 ; BYR ; 430
24.07.1999 0:00:00 ; BYR ; 430
25.07.1999 0:00:00 ; BYR ; 430
09.08.1999 0:00:00 ; BYR ; 440
17.08.1999 0:00:00 ; BYR ; 440
20.08.1999 0:00:00 ; BYR ; 450
21.08.1999 0:00:00 ; BYR ; 480
29.08.1999 0:00:00 ; BYR ; 490
11.09.1999 0:00:00 ; BYR ; 490
16.09.1999 0:00:00 ; BYR ; 500
22.09.1999 0:00:00 ; BYR ; 505
02.10.1999 0:00:00 ; BYR ; 525
14.10.1999 0:00:00 ; BYR ; 610
17.10.1999 0:00:00 ; BYR ; 620
23.10.1999 0:00:00 ; BYR ; 680
29.10.1999 0:00:00 ; BYR ; 700
31.10.1999 0:00:00 ; BYR ; 710
11.11.1999 0:00:00 ; BYR ; 700
19.11.1999 0:00:00 ; BYR ; 720
30.11.1999 0:00:00 ; BYR ; 730
04.12.1999 0:00:00 ; BYR ; 720
19.12.1999 0:00:00 ; BYR ; 740
26.12.1999 0:00:00 ; BYR ; 760
