31.10.2013 0:00:00 ; BYR ; 9190
31.10.2013 0:00:00 ; EUR ; 0,7299
01.11.2013 0:00:00 ; BYR ; 9200
01.11.2013 0:00:00 ; EUR ; 0,738
02.11.2013 0:00:00 ; BYR ; 9200
02.11.2013 0:00:00 ; EUR ; 0,738
03.11.2013 0:00:00 ; BYR ; 9200
03.11.2013 0:00:00 ; EUR ; 0,738
04.11.2013 0:00:00 ; BYR ; 9180
04.11.2013 0:00:00 ; EUR ; 0,7407
05.11.2013 0:00:00 ; BYR ; 9200
05.11.2013 0:00:00 ; EUR ; 0,7407
06.11.2013 0:00:00 ; BYR ; 9210
06.11.2013 0:00:00 ; EUR ; 0,7407
07.11.2013 0:00:00 ; BYR ; 9210
07.11.2013 0:00:00 ; EUR ; 0,7407
08.11.2013 0:00:00 ; BYR ; 9210
08.11.2013 0:00:00 ; EUR ; 0,7463
09.11.2013 0:00:00 ; BYR ; 9210
09.11.2013 0:00:00 ; EUR ; 0,7463
10.11.2013 0:00:00 ; BYR ; 9210
10.11.2013 0:00:00 ; EUR ; 0,7463
11.11.2013 0:00:00 ; BYR ; 9230
11.11.2013 0:00:00 ; EUR ; 0,7491
12.11.2013 0:00:00 ; BYR ; 9230
12.11.2013 0:00:00 ; EUR ; 0,7435
13.11.2013 0:00:00 ; BYR ; 9250
13.11.2013 0:00:00 ; EUR ; 0,7463
14.11.2013 0:00:00 ; BYR ; 9250
14.11.2013 0:00:00 ; EUR ; 0,7435
15.11.2013 0:00:00 ; BYR ; 9260
15.11.2013 0:00:00 ; EUR ; 0,7435
16.11.2013 0:00:00 ; BYR ; 9260
16.11.2013 0:00:00 ; EUR ; 0,7435
17.11.2013 0:00:00 ; BYR ; 9260
17.11.2013 0:00:00 ; EUR ; 0,7435
18.11.2013 0:00:00 ; BYR ; 9250
18.11.2013 0:00:00 ; EUR ; 0,7407
19.11.2013 0:00:00 ; BYR ; 9260
19.11.2013 0:00:00 ; EUR ; 0,7407
20.11.2013 0:00:00 ; BYR ; 9270
20.11.2013 0:00:00 ; EUR ; 0,738
21.11.2013 0:00:00 ; BYR ; 9270
21.11.2013 0:00:00 ; EUR ; 0,7435
22.11.2013 0:00:00 ; BYR ; 9270
22.11.2013 0:00:00 ; EUR ; 0,7407
23.11.2013 0:00:00 ; BYR ; 9280
23.11.2013 0:00:00 ; EUR ; 0,738
24.11.2013 0:00:00 ; BYR ; 9280
24.11.2013 0:00:00 ; EUR ; 0,738
25.11.2013 0:00:00 ; BYR ; 9280
25.11.2013 0:00:00 ; EUR ; 0,738
26.11.2013 0:00:00 ; BYR ; 9280
26.11.2013 0:00:00 ; EUR ; 0,738
27.11.2013 0:00:00 ; BYR ; 9300
27.11.2013 0:00:00 ; EUR ; 0,7353
28.11.2013 0:00:00 ; BYR ; 9310
28.11.2013 0:00:00 ; EUR ; 0,7353
29.11.2013 0:00:00 ; BYR ; 9310
29.11.2013 0:00:00 ; EUR ; 0,7353
30.11.2013 0:00:00 ; BYR ; 9320
30.11.2013 0:00:00 ; EUR ; 0,7353
01.12.2013 0:00:00 ; BYR ; 9320
01.12.2013 0:00:00 ; EUR ; 0,7353
02.12.2013 0:00:00 ; BYR ; 9330
02.12.2013 0:00:00 ; EUR ; 0,738
03.12.2013 0:00:00 ; BYR ; 9330
03.12.2013 0:00:00 ; EUR ; 0,7353
04.12.2013 0:00:00 ; BYR ; 9360
04.12.2013 0:00:00 ; EUR ; 0,738
05.12.2013 0:00:00 ; BYR ; 9370
05.12.2013 0:00:00 ; EUR ; 0,7326
06.12.2013 0:00:00 ; BYR ; 9370
06.12.2013 0:00:00 ; EUR ; 0,7326
07.12.2013 0:00:00 ; BYR ; 9380
07.12.2013 0:00:00 ; EUR ; 0,7299
08.12.2013 0:00:00 ; BYR ; 9380
08.12.2013 0:00:00 ; EUR ; 0,7299
09.12.2013 0:00:00 ; BYR ; 9380
09.12.2013 0:00:00 ; EUR ; 0,7299
10.12.2013 0:00:00 ; BYR ; 9380
10.12.2013 0:00:00 ; EUR ; 0,7273
11.12.2013 0:00:00 ; BYR ; 9390
11.12.2013 0:00:00 ; EUR ; 0,7246
12.12.2013 0:00:00 ; BYR ; 9390
12.12.2013 0:00:00 ; EUR ; 0,7246
13.12.2013 0:00:00 ; BYR ; 9400
13.12.2013 0:00:00 ; EUR ; 0,7246
14.12.2013 0:00:00 ; BYR ; 9420
14.12.2013 0:00:00 ; EUR ; 0,7273
15.12.2013 0:00:00 ; BYR ; 9420
15.12.2013 0:00:00 ; EUR ; 0,7273
16.12.2013 0:00:00 ; BYR ; 9420
16.12.2013 0:00:00 ; EUR ; 0,7246
17.12.2013 0:00:00 ; BYR ; 9420
17.12.2013 0:00:00 ; EUR ; 0,7273
18.12.2013 0:00:00 ; BYR ; 9430
18.12.2013 0:00:00 ; EUR ; 0,7273
